slice,x,y,dc60
0,1.473684210526315,0.36842105263157876,0.2960365181663059
0,1.8947368421052628,0.36842105263157876,
0,2.3157894736842106,0.36842105263157876,
0,2.7368421052631575,0.36842105263157876,
0,3.1578947368421044,0.36842105263157876,
0,3.578947368421052,0.36842105263157876,
0,4.0,0.36842105263157876,
0,-4.0,0.5789473684210522,
0,-3.5789473684210527,0.5789473684210522,
0,-3.1578947368421053,0.5789473684210522,
0,-2.736842105263158,0.5789473684210522,
0,-2.3157894736842106,0.5789473684210522,
0,-1.8947368421052633,0.5789473684210522,
0,-1.473684210526316,0.5789473684210522,
0,-1.0526315789473686,0.5789473684210522,
0,-0.6315789473684212,0.5789473684210522,
0,-0.2105263157894739,0.5789473684210522,
0,0.21052631578947345,0.5789473684210522,
0,0.6315789473684212,0.5789473684210522,
0,1.0526315789473681,0.5789473684210522,0.20029857539999854
0,1.473684210526315,0.5789473684210522,0.6443803839759394
0,1.8947368421052628,0.5789473684210522,
0,2.3157894736842106,0.5789473684210522,
0,2.7368421052631575,0.5789473684210522,
0,3.1578947368421044,0.5789473684210522,
0,3.578947368421052,0.5789473684210522,
0,4.0,0.5789473684210522,
0,-4.0,0.7894736842105261,
0,-3.5789473684210527,0.7894736842105261,
0,-3.1578947368421053,0.7894736842105261,
0,-2.736842105263158,0.7894736842105261,
0,-2.3157894736842106,0.7894736842105261,
0,-1.8947368421052633,0.7894736842105261,
0,-1.473684210526316,0.7894736842105261,
0,-1.0526315789473686,0.7894736842105261,
0,-0.6315789473684212,0.7894736842105261,
0,-0.2105263157894739,0.7894736842105261,
0,0.21052631578947345,0.7894736842105261,
0,0.6315789473684212,0.7894736842105261,
0,1.0526315789473681,0.7894736842105261,0.1151299739311338
0,1.473684210526315,0.7894736842105261,0.1401121343652624
0,1.8947368421052628,0.7894736842105261,
0,2.3157894736842106,0.7894736842105261,
0,2.7368421052631575,0.7894736842105261,
0,3.1578947368421044,0.7894736842105261,
0,3.578947368421052,0.7894736842105261,
0,4.0,0.7894736842105261,
0,-4.0,1.0,
0,-3.5789473684210527,1.0,
0,-3.1578947368421053,1.0,
0,-2.736842105263158,1.0,
0,-2.3157894736842106,1.0,
0,-1.8947368421052633,1.0,
0,-1.473684210526316,1.0,
0,-1.0526315789473686,1.0,
0,-0.6315789473684212,1.0,
0,-0.2105263157894739,1.0,
0,0.21052631578947345,1.0,
0,0.6315789473684212,1.0,
0,1.0526315789473681,1.0,0.07254639271944208
0,1.473684210526315,1.0,0.0891707488159738
0,1.8947368421052628,1.0,
0,2.3157894736842106,1.0,
0,2.7368421052631575,1.0,
0,3.1578947368421044,1.0,
0,3.578947368421052,1.0,
0,4.0,1.0,
